科博达技术有限公司,,曹雯,,张江高科技术园区祖冲之路899号2号楼,60978999-6185,  □  接口基础版                    □  接口标准版                                                  ,金额：   990    元    ■ 已付款                   □安装时付款                   ,
仲利国际租有限公司,,王楷雯,,兴义路8号51楼（万都中心）,15921479019,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
天地国际运输代理（中国）有限公司上海分公司（4）,,陈佳艺,,航新路777号 ,38504715,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海思尔博化工物流有限公司,,杨婷,,浦东新区世纪大道88号金茂大厦2603室,,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海中海船务代理有限公司（1-2）,,周燕妮,,东大名路908号11楼,65969531,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
无锡中旅新侨国际货运（代理）有限责任公司上海分公司,,余茗,,中山西路2020号6楼,24116480,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
港中旅华贸国际物流股份有限公司（4-5）,,徐颖,,浦东国际机场海天一路528号,63583036,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海港兴国际货运代理有限公司,,刘承艳,,吴淞路469号森林湾C-1008室,,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
同济大学建筑设计研究院（集团）有限公司（2-11）,31011013328457X,徐逸庆,,四平路1230号同济设计 院市场经营部,35375073,  □  接口基础版                    □  接口标准版                                                  ,金额：   9900    元    ■ 已付款                   □安装时付款                   ,
上海中外运阿联船舶代理有限公司（0-1）,,张小姐,,九江路686号9楼A-C,23215379,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海奥吉国际货运有限公司（0-2）,,宋颖,,杨浦区平凉路1000号天科国际大厦1502室,35310252,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
利胜地中海航运（上海）有限公司,,毛玮玲 ,,虹口区杨树浦路248号上海瑞丰国际大厦,61043462,  ■  接口基础版                    □  接口标准版                                                  ,金额：   19800    元    ■ 已付款                   □安装时付款                   ,
深圳市华测检测技术股份有限公司,,财务,,新金桥路1996号4楼,51324053,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
宝钢集团有限公司,,冯蓉,,宝山区同济路333号1号楼1323室,26648309,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
天津泛艺国际货运代理服务有限公司上海分公司（0-3）,310115X07244390,陈先生,,浦建路1000号,61057652,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
合康生物技术开发有限公司,,沈佳悦,,虹漕路456号光启大厦21楼,34144555-8786,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海快鹿电线电缆有限公司,,何玮,,虹梅南路3938弄228号,64340099,  □  接口基础版                    □  接口标准版                                                  ,金额：   990    元    ■ 已付款                   □安装时付款                   ,
上海中纺物产发展有限公司,,邹靖,,延安西路1288号33楼,52308012,  ■  接口基础版                    □  接口标准版                                                  ,金额：   9800    元    ■ 已付款                   □安装时付款                   ,
上海华发国际货运有限公司（2）,,蒋蓉,,逸仙路4188号,51380168,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
南美轮船（中国）船务有限公司,31010171093609X,杨杰,,九江路288号宏伊国际广场19楼 ,23211600,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
中冶建筑研究总院有限公司华东分院,,曾文,,国权路43号1302室,56843670,  □  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海亿骏国际货物运输代理有限公司,,秦嘉俊,,吴中路39号505室,52385771,  ■  接口基础版                    □  接口标准版                                                  ,金额：   19800    元    ■ 已付款                   □安装时付款                   ,
上海龙飞国际物流有限公司（0-1）,,王崴,,杨树浦路248号13楼1301,51538133,  ■  接口基础版                    □  接口标准版                                                  ,金额：   39600    元    ■ 已付款                   □安装时付款                   ,
理光（中国）投资有限公司（5-6）,,马丙春,,淮海中路2-8号兰生大厦20楼 ,52380222,  ■  接口基础版                    □  接口标准版                                                  ,金额：   19600    元    ■ 已付款                   □安装时付款                   ,
上海金发货运代理有限公司,,财务,,虹口区黄浦路53号803,53930912-851,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海亚东盛国际物流有限公司,,项军红,,延安东路45号802室,63374553,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海德威集装箱运输有限公司（0-2）,,戴佳俊,,浦东新区港城路1568号,61820179,  □  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海烟草集团浦东烟草糖酒有限公司（5）,31011563060129X,赵兰华,,博山东路50号,58215763,  ■  接口基础版                    □  接口标准版                                                  ,金额：   9800    元    ■ 已付款                   □安装时付款                   ,
京瓷信息系统（上海）有限公司,,李小燕,,郭守敬路498号19号楼1楼,50805660-151,  □  接口基础版                    □  接口标准版                                                  ,金额：   990    元    ■ 已付款                   □安装时付款                   ,
美联信金融租赁有限公司,31011571092104X,周国诚,,福山路500号城建大厦18楼,,  ■  接口基础版                    □  接口标准版                                                  ,金额：   19800    元    ■ 已付款                   □安装时付款                   ,
上海开於源国际物流有限公司,,丁小姐,,四川北路1318号2805室,63096619,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海现代亚轮国际货运有限公司,,李先生,,延安东路588号6楼,,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
好丽友食品（上海）有限公司,,财务,,上海市青浦区外青松公路5151号,69211888,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
天津裕佳昌国际货运有限公司上海分公司,,黄美华,,虹口区吴淞 路258号601室,63246153,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海杰韦弗实业有限公司,,俞海,,浦东新区松林路357号23楼,,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海印华国际货运代理有限公司,,张恺,,中山南二路440号1604-1607室,,  ■  接口基础版                    □  接口标准版                                                  ,金额：   19800    元    ■ 已付款                   □安装时付款                   ,
上海美联国际物流有限公司 ,,曹小姐,,四平路188号2201室,,  □  接口基础版                    □  接口标准版                                                  ,金额：   990    元    ■ 已付款                   □安装时付款                   ,
上海中晶科技有限公司,,费栋,,桂平路680号35号楼,64856614,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海神原国际货运代理有限公司,,谢先生,,中山南路28号久事大厦23楼B座,63305577,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
神原汽船（中国）船务有限公司,,张小姐,,中山南路28号久事大厦23楼C D座,63305577,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海齐通国际货物运输代理有限公司,,董海骏,无,杨浦区大连路950号上海大厦8号楼1209室,33772130,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海圆迈贸易有限公司（4-5）,,邢华,,叶城路912号,39915585,  ■  接口基础版                    □  接口标准版                                                  ,金额：   19600    元    ■ 已付款                   □安装时付款                   ,
上海振华国际船务代理有限公司,,魏晨,,延安东路700号1706室,53853300-8703,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
东华集装箱综合服务有限公司（1-2）,,李沁,,长江路500号5楼,66151717-234,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海同田生物技术股份有限公司,,王丽霞,,浦东张江爱迪生路326号301室,51320588,  □  接口基础版                    □  接口标准版                                                  ,金额：   990    元    ■ 已付款                   □安装时付款                   ,
上海展濠国际货运代理有限公司（0-1）,,王,,秣陵路355号铁路大厦18楼,51165768,  □  接口基础版                    □  接口标准版                                                  ,金额：   1980    元    ■ 已付款                   □安装时付款                   ,
上海老凤祥钻石加工中心有限公司（3）,,朱骥超,,漕溪路270号 ,64843708,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
华隆瑞锋国际货运（上海）有限公司,,文祥,,恒丰路568号恒汇大厦11楼,61431079,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海百福东方国际物流有限责任公司,,唐,,虹梅路2545弄29号,61139222-869,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海鹏华船务有限公司,,财务,,四川北路1318号24楼1-4,,  □  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海泓明国际货运有限公司,,张颖平,,浦东新区浦东大道720号10楼B-E,50366235,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
日本邮船（中国）有限公司（分1）,,俞龙,,西藏中路268号来福士 广场27楼,23209033,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
青岛德玛国际物流有限公司上海分公司,,罗胜来,,上海市虹口区杨树浦路248号1501-1504室,53266707006,  ■  接口基础版                    □  接口标准版                                                  ,金额：   7000    元    □ 已付款                   ■安装时付款                   ,
北京泰铭能多洁环境科技发展有限公司上海分公司,,谢修菊,,长宁区天山路641号1号楼702B室,62280808-848,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
深圳市汇力货运代理有限公司上海分公司,,姚小姐,,六合路98号14楼,,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海亚明固态照明有限公司,,吴小姐,,嘉新公路1001号,59978049,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
普立万聚合体贸易(上海)有限公司,,瞿莉,,外高桥二市场加枫路18号,59978049,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海电物集体资产管理有限公司,,吴志新,无,杨浦区闸殷路185号,55098337,  ■  接口基础版                    □  接口标准版                                                  ,金额：   5120    元    □ 已付款                   ■安装时付款                   ,
上海航华国际船务代理有限公司(4.5.7),,陈韵卫,无,黄浦路99号28楼,63093636,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海同济开元建筑设计有限公司,,苏旭霖,,中山北二路1151号北裙房五楼,无,  □  接口基础版                    □  接口标准版                                                  ,金额：   990    元    ■ 已付款                   □安装时付款                   ,
上海宝钢工贸有限公司（0-1）,,陈小姐,无,宝杨路2498号,33791644,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
中外运空运发展股份有限公司华东分公司（0-4）,,吴伟声,无,速航路150号,20231917,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
国民淀粉化学（上海）有限公司,,沈小姐,无,张江张衡路928号,28918100,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
汉高（中国）投资有限公司（0-1）,,沈小姐,无,张江张衡路928号,28918100,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
汉高股份有限公司（0-2）,,沈小姐,无,张江张衡路928号,28918100,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海振集集装箱服务有限公司（0-2）,,朱明,无,港华路1299号辅楼,50415393,  □  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海九星广告有限公司,,许刚,无,九星路288号,54798200,  □  接口基础版                    □  接口标准版                                                  ,金额：   990    元    ■ 已付款                   □安装时付款                   ,
上海宏源照明电器有限公司,,顾晓华,无,真南路5028号,59174207,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
三井住友融资租赁（中国）有限公司上海分公司,31010166079634X,龚莉,无,淮海中路222号2301室,539655522-305,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海禾健时代电子商务有限公司（4）,,孙洁,无,逸仙路1328号,33812699,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
百运达国际货运代理（上海）有限公司,,韩聪华,,虹口区黄浦路99号2106室 ,63649336,  ■  接口基础版                    □  接口标准版                                                  ,金额：   19800    元    ■ 已付款                   □安装时付款                   ,
卓越（上海）国际货物运输代理有限公司,,黄达成,无,斜土路1223号之俊大厦1404室,51699700-220,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
中久科技（上海）有限公司,,朱晔,,张江高科技园区哈 雷路998号4号楼2楼,58555537,  □  接口基础版                    □  接口标准版                                                  ,金额：   990    元    ■ 已付款                   □安装时付款                   ,
上海高承传动机械有限公司,,陈毓军,无,老沪太路200号19幢205,66306066,  □  接口基础版                    □  接口标准版                                                  ,金额：   990    元    ■ 已付款                   □安装时付款                   ,
上海欣诺莱国际货运代理有限公司,,罗平,无,东大名路815号2幢4楼A2,65953733,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海中外运海港国际物流有限公司（分1）,,罗歆,无,黄浦区福建中路188号中外运大厦901室,63757000-5972,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海万洋物流有限公司,,张蓉华,,外高桥保税区新灵路118号1801室,无,  ■  接口基础版                    □  接口标准版                                                  ,金额：   19800    元    ■ 已付款                   □安装时付款                   ,
优比速包裹运送（广东）有限公司上海分公司（0-3）,,崔之合,,浦建路1000号3楼,,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
松下电器（中国）有限公司上海第二分公司,,马静洁,,淮海中路2-8号27楼01-02A室,,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
中国电子科技集团公司第二十三研究所,,财务,无,铁山路230号,33792635,  □  接口基础版                    □  接口标准版                                                  ,金额：   990    元    ■ 已付款                   □安装时付款                   ,
全球国际货运代理（中国）有限公司（1）,,刘晨,无,黄浦区西藏中路368号来福士广场40楼,,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海雷米君度贸易有限公司,31011558866881X,邬明敏,,外高桥保税区台中南路2号2楼,64486111-125,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
百度在线网络技术（北京）有限公司上海软件技术分公司（0-4.10）,,谢丽芬,无,长宁路1018号15F,20281975,  ■  接口基础版                    □  接口标准版                                                  ,金额：   118800    元    ■ 已付款                   □安装时付款                   ,
上海禾健时代电子商务有限公司,,孙洁,无,逸仙路1328号,33812699,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海联东地中海国际船舶代理有限公司（5-6）,,朱慧,无,黄浦路53号4楼A.F,60731808,  □  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海纳博特斯克液压有限公司,,财务,无,松江区荣乐东路905号,57741831,  ■  接口基础版                    □  接口标准版                                                  ,金额：   7200    元    □ 已付款                   ■安装时付款                   ,
上海集华国际货运代理有限公司,,杨纲,,武进路289号521室,63092436,  ■  接口基础版                    □  接口标准版                                                  ,金额：   19800    元    ■ 已付款                   □安装时付款                   ,
上海神原国际货运代理有限公司,,谢先生,无,中山南路28号久事大厦23楼B室,63305577,  ■  接口基础版                    □  接口标准版                                                  ,金额：   19800    元    ■ 已付款                   □安装时付款                   ,
神原汽船（中国）船务有限公司,,谢先生,无,中山南路28号久事大厦23楼CD室,63302156,  ■  接口基础版                    □  接口标准版                                                  ,金额：   19800    元    ■ 已付款                   □安装时付款                   ,
上海晶纯实业有限公司（分1）,,顾先生,无,奉贤区南桥镇旗港路1008号,33617361,  ■  接口基础版                    □  接口标准版                                                  ,金额：   19800    元    ■ 已付款                   □安装时付款                   ,
上海中油石油交易中心有限公司,,徐先生,,浦东东方路969号10F,68766633,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
乐凯华光南阳销售有限公司上海分公司 ,,财务,,青浦徐泾镇蟠龙路428号,无,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海千亚国际货物运输代理有限公司,,李晓英,无,黄浦区河南南路33号7楼D-E室,63368855-832,  ■  接口基础版                    □  接口标准版                                                  ,金额：   19800    元    ■ 已付款                   □安装时付款                   ,
科勒（中国）投资有限公司,,金美莲,无,闸北区市北工业园区江场三路158号5楼,26062071,  ■  接口基础版                    □  接口标准版                                                  ,金额：   7200    元    □ 已付款                   ■安装时付款                   ,
亚德客（中国）有限公司上海嘉定分公司,,蒋丽华,无,嘉定区安亭镇昌吉路156弄12号,60767311,  ■  接口基础版                    □  接口标准版                                                  ,金额：   19800    元    ■ 已付款                   □安装时付款                   ,
利拉伐（上海）乳业机械有限公司,,陈赫立,无,玉门路0215号,62841188-283,  □  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
亚德客（中国）有限公司上海松江分公司,,尤国军,无,松江,57823616,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海穗通信息科技有限公司,,朱菊华,无,邯郸路98号甲（无锡大厦）1001-1002室,55580787,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海华臣医疗器械有限公司,,张先生,无,丰镇路828号3楼,65929861,  ■  接口基础版                    □  接口标准版                                                  ,金额：   19800    元    ■ 已付款                   □安装时付款                   ,
上海超滤压缩机净化设备有限公司,31011470326546X,袁先生,无,南翔镇嘉前路501号,69171146*8038,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
小松（中国）融资租赁有限公司,,周小姐,无,陆家嘴环路1000号32楼,68414567-707,  ■  接口基础版                    □  接口标准版                                                  ,金额：   9800    元    ■ 已付款                   □安装时付款                   ,
上海华发腾飞国际货运有限公司（0-2）,,蒋蓉,,港城路2336号二楼201,无,  ■  接口基础版                    ■  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海华发国际货运有限公司（0-2）,,蒋蓉,,港城路2336号二楼201,无,  ■  接口基础版                    ■  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海伟运国际货运有限公司,,彭文杰,无,静安区铜仁路258号九安广场金座11AB,62891222-269,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
均辉国际货运代理（上海）有限公司,,袁S,无,浦东新区福山路458号14楼,58209998-136,  ■  接口基础版                    □  接口标准版                                                  ,金额：   19800    元    ■ 已付款                   □安装时付款                   ,
高品（上海）图像服务有限公司,,王媛雯,无,长宁路989号世纪商贸广场3601A室,54075711,  ■  接口基础版                    □  接口标准版                                                  ,金额：   19800    元    ■ 已付款                   □安装时付款                   ,
上海泓明国际货运有限公司,,张颖平,无,浦东新区浦东大道720号10楼B-E ,50366235,  ■  接口基础版                    □  接口标准版                                                  ,金额：   19800    元    ■ 已付款                   □安装时付款                   ,
上海汽车改装厂有限公司,,钱青梅,无,松江洞泾路39号,57741000-1136,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
以星物流（中国）有限公司,31010171093860X,杨怡,,西藏中路268号来福士广场1202室,23278252,  ■  接口基础版                    □  接口标准版                                                  ,金额：   19800    元    ■ 已付款                   □安装时付款                   ,
中冶建筑研究总院有限公司华东分院,,曾文,无,国权路43号1302室,56843670,  □  接口基础版                    □  接口标准版                                                  ,金额：   990    元    ■ 已付款                   □安装时付款                   ,
海南泛洋船务代理有限公司上海分公司,,庄兴华,无,昆明路518号18楼,60565781,  ■  接口基础版                    □  接口标准版                                                  ,金额：   19800    元    ■ 已付款                   □安装时付款                   ,
上海中远集装箱船务代理有限公司（1） ,31010963160453X,潘婷婷,无,东大名路378号远洋大厦10楼,35124777-2113,  ■  接口基础版                    □  接口标准版                                                  ,金额：   19800    元    ■ 已付款                   □安装时付款                   ,
上海中远国际货运有限公司（0.2.3.6.11）,,潘婷婷,无,东大名路378号远洋大厦10楼,35124777-2113,  ■  接口基础版                    □  接口标准版                                                  ,金额：   99000    元    ■ 已付款                   □安装时付款                   ,
鹏达船务（深圳）有限公司上海分公司,,杜匀,无,东大名路908号9楼,65966075,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海新景程国际物流有限公司,,吴立君,无,黄浦路53号6A-1室,63571528,  ■  接口基础版                    □  接口标准版                                                  ,金额：   19800    元    ■ 已付款                   □安装时付款                   ,
立邦投资有限公司（1-2）,,嵆一伟,,浦东新区创业路287号4幢,58382256,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海震旦办公自动化销售有限公司（1）,31011475570599X,陆叶,无,嘉新公路399号,59165258,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
环发讯通（天津）国际货运代理有限公司（0-2）,,顔开荣,无,延安东路59号6楼,63373006-166,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海和卡贸易有限公司,,周元平,,南山路92号2楼,66284040-8031,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
瓦克化学(中国)有限公司,31010471785701X,Angus Hu ,无,钦州北路1001号12幢401室,31003562,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
闪迪贸易（上海）有限公司,,财务,无,江川东路388号,60905832,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
厦门市嘉林国际货运代理有限公司上海分公司,,邵先生,,周家嘴路1010号207室,无,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海中远国际航空货运代理有限公司（2）,31011513227963X,财务 ,无,川南奉公路2899号,38490744,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
科华医疗设备有限公司,,刘利,无,宜山路926号16楼,61958763,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海铁事物流有限公司（1）,,徐小姐,无,芦潮港,68280094-8009,  □  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
天津泛艺国际货运代理服务有限公司上海分公司（0-3）,310115X07244390,陈先生,,浦建路1000号,61057652,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
哈其德（上海）国际货代有限公司,,夏博阳,,河南南路16号中汇大厦410室,无,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
台橡(上海）实业有限公司,,尤国军,无,松江区玉树路1406号,57822997,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海东航物流有限公司（0-1）,,沈亭,,迎宾三路50号,无,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海东方嘉盛物流有限公司,,,,,,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
奥碧虹(上海)化妆品贸易有限公司,,薛晶,无,淮海中路1045号3301室,34281919-605,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
资生堂丽源化妆品有限公司上海分公司,,肖德明,,静安区南京西路1717号,32535599,  ■  接口基础版                    □  接口标准版                                                  ,金额：   7200    元    ■ 已付款                   □安装时付款                   ,
天地国际运输代理（中国）有限公司上海分公司（4）,,陈佳艺,,航新路777号 ,38504715,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海外贸仓储江湾储运公司（1-6）,,任哲健,,宝山区逸仙路1328号,65420105-1303,  □  接口基础版                    ■  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海光程信息科技有限公司,,陈杰,,宝山区纪蕰路588号智力产业园3号楼北楼3124室,无,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海华发腾飞国际货运有限公司（3）,,蒋蓉,,港城路2336号二楼201,无,  ■  接口基础版                    ■  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海物贸明迈特炉料有限公司,,傅静,无,杨浦区民星路162号,65566778,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海五矿金沪国际货运有限公司,,黄佳圣,,四川中路220号106室,63236976,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
先达国际货运（上海）有限公司,,许海杰,无,黄浦路99号2510室,63642582-348,  ■  接口基础版                    □  接口标准版                                                  ,金额：   19800    元    ■ 已付款                   □安装时付款                   ,
恩益禧数码应用产品贸易（上海）有限公司,,朱亚,无,外高桥一市场,23293489,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海优泰装饰材料有限公司,31011475570134X,王莉,,沈杜路5877号,54313217,  □  接口基础版                    □  接口标准版                                                  ,金额：   990    元    ■ 已付款                   □安装时付款                   ,
利拉伐（上海）乳业机械有限公司,,陈赫立,无,玉门路0215室,62841188-283,  □  接口基础版                    □  接口标准版                                                  ,金额：   990    元    ■ 已付款                   □安装时付款                   ,
上海汉欣实业有限公司,,储信翼,无,徐泾镇崧泽大道958号,59762232,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海汉亚包装材料有限公司,,储信翼,无,徐泾镇崧泽大道958号,59762232,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
富士胶片（中国）投资有限公司（分一）,,郭宏利,无,银城中路68号28楼,50106000-223,  □  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
孚瑞斯通国际货运代理（上海）有限公司,,苏小姐,无,浙江中路400号 ,63620077,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
